domain|cc|testID
www.afrik53.com|CI|ff38f4e9-7ad9-49b2-afe7-37b2963860c3
www.atoo.ci|CI|84a6bbc8-9ed3-41da-bea2-e7286f32671f
www.afrik53.com|CI|1c1bd3c0-a8c2-412a-9246-46a5de90c866
www.atoo.ci|CI|844704a6-f3a4-4daf-85ea-9ae3b2ad3640
www.atoo.ci|CI|a464709b-d46f-4fad-b56f-e7da011a4620
www.atoo.ci|CI|dd1477ea-d10f-42ed-b862-69be3a737a06
www.atoo.ci|CI|4527493b-9472-4e51-95bf-83f0d0901605
www.alwihdainfo.com|TD|4ee449af-09b7-479a-9e9c-6cb4eb78cffe
www.alwihdainfo.com|TD|f2b48965-4d94-4573-bf6a-19285d3c6a0f
xalimasn.com|SN|31336c6a-ab00-4954-b83c-f86358620b70
www.senenews.com|SN|314245c4-c77d-475b-87e9-8dffe98df27d
www.sen360.com|SN|9c1e20a7-0107-4707-9b53-715a6319c398
xalimasn.com|SN|42d533b5-068d-4136-ac0c-e1258c8ec43e
www.sen360.com|SN|ae08e8f2-fadf-41b9-b000-81177dbc7fd3
xalimasn.com|SN|7349d9ac-61f5-44e5-bd50-df2a6d32c3d4
www.senenews.com|SN|337675c6-9a08-4ba8-a236-6180b60038f6
www.sen360.com|SN|981e22f7-172c-4206-a177-719ffabd4d2a
xalimasn.com|SN|c192745d-bfbf-4283-ac09-84b20d16876f
www.senenews.com|SN|4c75d05b-632a-4ffa-9ddb-544e922bc104
www.sen360.com|SN|e01a3cf0-cc77-4981-a09d-4b200a5564f9
www.sen360.com|SN|bb50ec04-121d-47f8-81d1-0685f6c27f16
xalimasn.com|SN|2c9a0f3c-d940-4fa3-8e38-430085bb0c4b
www.sen360.com|SN|510f4f09-c6de-4947-9858-8426ee04fe75
www.arenebi.com|SN|cb05db9b-e932-4636-9099-4840e5349022
www.cameroononline.org|CM|c30015ac-5274-442c-9ff8-89f12c094c6f
www.cameroononline.org|CM|d89fad53-eec8-44c9-916e-e4d08b402aa3
www.cameroononline.org|CM|b98c1489-5e19-4e47-ade7-3a5f597359e7
www.cameroononline.org|CM|e360cf80-4c14-4cfc-8565-02ac41acfb46
www.cameroononline.org|CM|624981d1-212b-4c49-bd41-21c879aa3610
www.cameroononline.org|CM|c9662bce-03c7-4891-9c42-0abc59720cb7
www.cameroononline.org|CM|d8c481ab-d32c-47e6-b993-7048ea52de57
www.cameroononline.org|CM|dd35cd15-8609-43da-8b0e-03d2dc21d971
www.cameroononline.org|CM|1fd9d47e-beda-4890-a4ee-3351f93ef2fc
www.cameroononline.org|CM|401fd9b2-1673-4a01-9f9e-9ea57481a8fd
www.djibnet.com|DJ|9f6a0e5b-9e87-4734-a4e0-4b1a695e1534
www.djibnet.com|DJ|41f41b43-b14a-40b0-955a-ff719de81a86
www.djibnet.com|DJ|f4175721-97a0-49a6-8541-ca66992bbf32
www.djibnet.com|DJ|fe575984-a7a6-484a-a5b0-e349ad6a4474
www.ethioobserver.net|ET|9a36b5a7-173b-4c57-b64b-6e3eb03fc341
www.nazret.com|ET|69ce8a89-ff07-4d18-83e2-97b6a105aa0d
www.newbusinessethiopia.com|ET|da9c8562-1e3d-48e1-a122-d7958db1de9a
www.newbusinessethiopia.com|ET|dc1f48ca-bf06-4792-869b-2f0e9abccbed
www.nazret.com|ET|1f5e55c0-c862-4797-aea3-86a773c1ec4a
www.nazret.com|ET|9a77e1ec-7700-40e4-8560-3d0de9e6ec7f
www.ethioobserver.net|ET|b740d2e1-0bdc-44a8-8708-dfab9c8cc3b3
www.nazret.com|ET|2fb88cd1-efa3-4efb-aa85-e08b2f0846ec
www.newbusinessethiopia.com|ET|cb515c56-9552-4cf1-bbd1-1dff95d422ac
www.newbusinessethiopia.com|ET|32e05426-370d-4fd0-8b01-b429da2cc20c
www.newbusinessethiopia.com|ET|3b43cd6f-8bfc-4f26-907c-6917b1a1159c
www.newbusinessethiopia.com|ET|0b6dd581-3001-4d0c-8f1e-9097fe0be0e9
www.nazret.com|ET|47b19c9f-561f-4455-b5b2-a4847b324ba1
www.nazret.com|ET|899cf4d1-75bb-40e1-8b5f-d2bef831b897
www.nazret.com|ET|383dc6f2-7dae-4043-bf45-5952743923a8
www.focusinfos.net|TG|68821254-b0a1-4661-b3f8-c8068b768aa2
www.focusinfos.net|TG|fc664db8-3afa-44ba-83b8-92917204dd9c
www.focusinfos.net|TG|8d84d693-a7fc-4974-b69a-1b74c67d3802
www.focusinfos.net|TG|033fc7dc-5400-4bb8-85b4-098e9c326a80
www.focusinfos.net|TG|3a7114b9-d769-49ea-8019-02b2856693de
www.focusinfos.net|TG|d62748b2-8e27-433c-8d82-4206bebc7410
www.focusinfos.net|TG|b3effb4b-ada1-4722-aeba-b9cb77fe9e4a
www.focusinfos.net|TG|94325490-3bd2-4250-92f2-226dd400d7c8
www.focusinfos.net|TG|c7293949-68ea-4b59-9e3d-32e7a5b53958
www.focusinfos.net|TG|87ac980e-40c4-4a07-a750-b8600c6fd78d
www.gabonlibre.com|GA|14a5452a-cffb-4e06-9f9d-64ff461e1f9c
www.gabonlibre.com|GA|19884e54-2b00-402a-bcdc-6af1d4572cd8
www.gabonlibre.com|GA|875578ab-c67a-4105-84c2-2bdf1587fded
www.gabonlibre.com|GA|ceda2358-9ade-4d8d-ac6b-1977107e61ae
www.gabonlibre.com|GA|a610cb76-f340-4c95-8bea-5623dc23ad20
www.gabonlibre.com|GA|faf467f4-81c8-47c3-a5e0-7df6783b9d25
www.gabonlibre.com|GA|003d911f-8030-4620-aa07-92032c1fc95d
www.gabonlibre.com|GA|ad28d262-99ac-4551-90d1-6e1f0c5eaf91
www.gabonlibre.com|GA|f7195cc5-765b-4dbc-8c45-ce8d25351a43
www.gabonlibre.com|GA|32921122-a678-4af4-a74d-e8883732fd40
www.jeberti.com|ER|e390855f-5f14-47a6-90c4-991c554e0c45
www.jeberti.com|ER|54a48ca3-7a8b-4c8a-9e9e-f3ce050563d9
www.journaldebangui.com|CF|61ac7e5d-587b-4a72-9dc3-e496109f7483
www.journaldebangui.com|CF|778a7472-7b6a-464f-ace7-34fe7e8315b7
www.journaldebangui.com|CF|92ca6a1d-0964-4f00-9f7b-8d000c3dce02
www.journaldebangui.com|CF|8c806da5-060b-43e6-a3f1-bc421abc068f
www.lanouvelletribune.info|BJ|055fc5b4-13a3-4126-9fb9-05695080c331
www.lanouvelletribune.info|BJ|6257226c-b203-4373-a738-54370fd89291
www.lanouvelletribune.info|BJ|7d218af6-20ed-4a2f-b4ea-7f264413e554
www.lanouvelletribune.info|BJ|9324de58-715d-40a3-b369-c9c90289d6bb
www.lanouvelletribune.info|BJ|f482841b-37ca-4de1-879b-08b51e966fe6
www.lanouvelletribune.info|BJ|49e549c1-bb55-406d-ba26-eb8d3c6b8ae7
