domain|cc|testID
www.lanouvelletribune.info|BJ|67f26b6a-c076-4351-959e-bf71135578f8
www.ortb.info|BJ|7a57aac0-dbbb-437c-b0cf-5c6a3c40756a
www.ortb.info|BJ|0803902c-014d-442b-9d4b-aec8cfeb4ec9
www.laprosperiteonline.net|CD|36c64627-b14c-466d-ad9a-d6c80c3f8362
www.laprosperiteonline.net|CD|fb60d544-d22e-45ca-8c90-363f65003bbd
www.laprosperiteonline.net|CD|fe8a672d-2237-40de-995a-5d4c531b7947
www.laprosperiteonline.net|CD|0444d240-e0f7-4456-8214-2d28dda1106e
www.laprosperiteonline.net|CD|702c1807-1930-4bff-b246-c15ab24370b9
www.laprosperiteonline.net|CD|adc20f2a-50cc-4c21-9d99-e1db7575f233
www.laprosperiteonline.net|CD|2f61809f-8581-40e4-9a6a-f2fe1a5efa11
www.laprosperiteonline.net|CD|d1411201-a511-4d0f-9105-2daf8e74348d
www.laprosperiteonline.net|CD|8ea6e370-54ef-4c15-8cec-df7ca5d2e42d
www.laprosperiteonline.net|CD|f940a66c-3312-4182-9c06-c8f71755476f
www.lexpress.mu|MU|bc35a6af-5fc7-4560-9822-5c80ac3fff76
www.lexpress.mu|MU|49e3c4d6-bda3-4de3-ba5d-49b5b4ca85c6
www.lexpress.mu|MU|c90cdffb-20b0-4f6a-9dd2-6fa1caa489c2
www.lexpress.mu|MU|8aa59824-1a1f-496d-a446-404c080430ee
www.lexpress.mu|MU|c9222876-15f2-4f06-ab9b-b265741ad4bb
www.lexpress.mu|MU|53051f2b-c87a-445b-9bb2-d08fbe0d50ae
www.lexpress.mu|MU|46819814-f8d2-48cc-ba24-6f32903f3221
www.lexpress.mu|MU|e48ff2ca-ae91-48d3-8c33-5242b6936ea3
www.lexpress.mu|MU|66d314c0-1a5b-4dbf-ba3e-f33bf9b66b9e
www.lexpress.mu|MU|ae0789b2-7bab-425c-a391-7adf421caeab
www.lexpressmada.com|MG|2cdc4271-7776-4655-810f-d52a6e9e089e
