"cc3","cc","domain",rtt,remote
"SDN","SD","www.akhbaralyoumsd.net",238,1
"SDN","SD","www.akhbaralyoumsd.net",223,1
"SDN","SD","www.akhbaralyoumsd.net",214,1
"SDN","SD","www.akhbaralyoumsd.net",248,1
"SDN","SD","www.akhbaralyoumsd.net",212,1
"SDN","SD","www.almshaheer.com",90,1
"SDN","SD","www.almshaheer.com",117,1
"SDN","SD","www.almshaheer.com",90,1
"SDN","SD","www.almshaheer.com",118,1
"SDN","SD","www.almshaheer.com",90,1
"SDN","SD","www.almshaheer.com",132,1
"SDN","SD","www.almshaheer.com",90,1
"SDN","SD","www.almshaheer.com",110,1
"SDN","SD","www.almshaheer.com",90,1
"SDN","SD","www.almshaheer.com",136,1
"SDN","SD","www.alsahafa.info",215,1
"SDN","SD","www.alsahafa.info",244,1
"SDN","SD","www.alsahafa.info",221,1
"SDN","SD","www.alsahafa.info",240,1
"SDN","SD","www.alsahafa.info",222,1
"SDN","SD","www.alsahafa.info",326,1
"SDN","SD","www.alsahafa.info",222,1
"SDN","SD","www.alsahafa.info",253,1
"SDN","SD","www.alsahafa.info",222,1
"SDN","SD","www.alsahafa.info",249,1
"SDN","SD","www.rayaam.net",134,1
"SDN","SD","www.rayaam.net",93,1
"SDN","SD","www.rayaam.net",94,1
"SDN","SD","www.rayaam.net",134,1
"SDN","SD","www.rayaam.net",134,1
"SDN","SD","www.rayaam.net",98,1
"SDN","SD","www.rayaam.net",136,1
"SDN","SD","www.rayaam.net",126,1
"SDN","SD","www.rayaam.net",134,1
"SDN","SD","www.rayaam.net",135,1
"SDN","SD","www.sudan.net",237,1
"SDN","SD","www.sudan.net",207,1
"SDN","SD","www.sudan.net",243,1
"SDN","SD","www.sudan.net",207,1
"SDN","SD","www.sudan.net",230,1
"SDN","SD","www.sudan.net",234,1
"SDN","SD","www.sudan.net",207,1
"SDN","SD","www.sudan.net",237,1
"SDN","SD","www.sudanile.com",150,1
"SDN","SD","www.sudanile.com",100,1
"SDN","SD","www.sudanile.com",151,1
"SDN","SD","www.sudanile.com",136,1
"SDN","SD","www.sudanile.com",151,1
"SDN","SD","www.sudanile.com",102,1
"SDN","SD","www.sudanile.com",150,1
"SDN","SD","www.sudanile.com",108,1
"SDN","SD","www.sudanile.com",150,1
"SDN","SD","www.sudanile.com",100,1
"SDN","SD","www.sudanjem.com",88,1
"SDN","SD","www.sudanjem.com",105,1
"SDN","SD","www.sudanjem.com",109,1
"SDN","SD","www.sudanjem.com",88,1
"SDN","SD","www.sudanjem.com",112,1
"SDN","SD","www.sudanjem.com",89,1
"SDN","SD","www.sudanjem.com",140,1
"SDN","SD","www.sudanjem.com",88,1
"SDN","SD","www.sudanjem.com",105,1
"SDN","SD","www.sudantribune.com",153,1
"SDN","SD","www.sudantribune.com",97,1
"SDN","SD","www.sudantribune.com",154,1
"SDN","SD","www.sudantribune.com",111,1
"SDN","SD","www.sudantribune.com",153,1
"SDN","SD","www.sudantribune.com",100,1
"SDN","SD","www.sudantribune.com",153,1
"SDN","SD","www.sudantribune.com",110,1
"SDN","SD","www.sudantribune.com",201,1
"SDN","SD","www.sudantribune.com",201,1
"SDN","SD","www.sudantribune.com",201,1
"SDN","SD","www.sudantribune.com",153,1
"SDN","SD","www.sudantribune.com",96,1
"SDN","SD","www.sudantribune.com",192,1
"SDN","SD","www.sudantribune.net",153,1
"SDN","SD","www.sudantribune.net",97,1
"SDN","SD","www.sudantribune.net",153,1
"SDN","SD","www.sudantribune.net",96,1
"SDN","SD","www.sudantribune.net",154,1
"SDN","SD","www.sudantribune.net",99,1
"SDN","SD","www.sudantribune.net",154,1
"SDN","SD","www.sudantribune.net",100,1
"SDN","SD","www.sudantribune.net",188,1
"SDN","SD","www.sudantribune.net",200,1
"SDN","SD","www.sudantribune.net",203,1
"SDN","SD","www.sudantribune.net",202,1
"SDN","SD","www.sudantribune.net",153,1
"SDN","SD","www.sudantribune.net",97,1
"SDN","SD","www.sudantribune.net",200,1
"SEN","SN","news.google.com",145,1
"SEN","SN","news.google.com",15,1
"SEN","SN","news.google.com",70,1
"SEN","SN","news.google.com",70,1
"SEN","SN","news.google.com",145,1
"SEN","SN","news.google.com",15,1
"SEN","SN","news.google.com",31,1
"SEN","SN","news.google.com",115,1
"SEN","SN","news.google.com",15,1
"SEN","SN","news.google.com",191,1
"SEN","SN","news.google.com",27,1
"SEN","SN","news.google.com",114,1
"SEN","SN","news.google.com",191,1
"SEN","SN","news.google.com",15,1
"SEN","SN","news.google.com",14,1
"SEN","SN","news.google.com",805,1
"SEN","SN","news.google.com",91,1
"SEN","SN","news.google.com",16,1
"SEN","SN","news.google.com",67,1
"SEN","SN","news.google.com",83,1
"SEN","SN","news.google.com",17,1
"SEN","SN","news.google.com",66,1
"SEN","SN","news.google.com",61,1
"SEN","SN","news.google.com",67,1
"SEN","SN","news.google.com",260,1
"SEN","SN","news.google.com",66,1
"SEN","SN","news.google.com",63,1
"SEN","SN","news.google.com",87,1
"SEN","SN","news.google.com",181,1
"SEN","SN","news.google.com",64,1
"SEN","SN","news.google.com",69,1
"SEN","SN","news.google.com",100,1
"SEN","SN","news.google.com",180,1
"SEN","SN","news.google.com",62,1
"SEN","SN","news.google.com",63,1
"SEN","SN","news.google.com",70,1
"SEN","SN","news.google.com",18,1
"SEN","SN","news.google.com",65,1
"SEN","SN","news.google.com",24,1
"SEN","SN","news.google.com",18,1
"SEN","SN","news.google.com",17,1
"SEN","SN","news.google.com",322,1
"SEN","SN","news.google.com",16,1
"SEN","SN","news.google.com",17,1
"SEN","SN","news.google.com",24,1
"SEN","SN","news.google.com",24,1
"SEN","SN","news.google.com",18,1
"SEN","SN","news.google.com",24,1
"SEN","SN","news.google.com",24,1
"SEN","SN","news.google.com",18,1
"SEN","SN","news.google.com",26,1
"SEN","SN","news.google.com",24,1
"SEN","SN","news.google.com",307,1
"SEN","SN","news.google.com",101,1
"SEN","SN","news.google.com",106,1
"SEN","SN","news.google.com",306,1
"SEN","SN","news.google.com",99,1
"SEN","SN","news.google.com",106,1
"SEN","SN","news.google.com",86,1
"SEN","SN","news.google.com",107,1
"SEN","SN","news.google.com",98,1
"SEN","SN","news.google.com",248,1
"SEN","SN","news.google.com",108,1
"SEN","SN","news.google.com",92,1
"SEN","SN","news.google.com",104,1
"SEN","SN","news.google.com",95,1
"SEN","SN","news.google.com",125,1
"SEN","SN","news.google.com",99,1
"SEN","SN","news.google.com",95,1
"SEN","SN","news.google.com",95,1
"SEN","SN","news.google.com",95,1
"SEN","SN","news.google.com",115,1
"SEN","SN","news.google.com",24,1
"SEN","SN","news.google.com",57,1
"SEN","SN","news.google.com",49,1
"SEN","SN","news.google.com",24,1
"SEN","SN","news.google.com",57,1
"SEN","SN","news.google.com",61,1
"SEN","SN","news.google.com",79,1
"SEN","SN","news.google.com",27,1
"SEN","SN","news.google.com",51,1
"SEN","SN","news.google.com",79,1
"SEN","SN","news.google.com",53,1
"SEN","SN","news.google.com",27,1
"SEN","SN","news.google.com",51,1
"SEN","SN","news.google.com",57,1
"SEN","SN","news.google.com",53,1
"SEN","SN","news.google.com",27,1
"SEN","SN","news.google.com",51,1
"SEN","SN","news.google.com",148,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",8,1
"SEN","SN","news.google.com",15,1
"SEN","SN","news.google.com",11,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",40,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",8,1
"SEN","SN","news.google.com",17,1
"SEN","SN","news.google.com",11,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",15,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",40,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",18,1
"SEN","SN","news.google.com",9,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",8,1
"SEN","SN","news.google.com",8,1
"SEN","SN","news.google.com",14,1
"SEN","SN","news.google.com",9,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",40,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",13,1
"SEN","SN","news.google.com",9,1
"SEN","SN","news.google.com",191,1
"SEN","SN","news.google.com",50,1
"SEN","SN","news.google.com",29,1
"SEN","SN","news.google.com",50,1
"SEN","SN","news.google.com",29,1
"SEN","SN","news.google.com",42,1
"SEN","SN","news.google.com",39,1
"SEN","SN","news.google.com",42,1
"SEN","SN","news.google.com",39,1
"SEN","SN","news.google.com",36,1
"SEN","SN","news.google.com",39,1
"SEN","SN","news.google.com",1,1
"SEN","SN","news.google.com",23,1
"SEN","SN","news.google.com",17,1
"SEN","SN","news.google.com",23,1
"SEN","SN","news.google.com",34,1
"SEN","SN","news.google.com",15,1
"SEN","SN","news.google.com",2,1
"SEN","SN","news.google.com",29,1
"SEN","SN","news.google.com",2,1
"SEN","SN","news.google.com",20,1
"SEN","SN","news.google.com",2,1
"SEN","SN","news.google.com",2,1
"SEN","SN","news.google.com",5,1
"SEN","SN","news.google.com",21,1
"SEN","SN","news.google.com",20,1
"SEN","SN","news.google.com",236,1
"SEN","SN","news.google.com",2,1
"SEN","SN","news.google.com",5,1
"SEN","SN","news.google.com",54,1
"SEN","SN","news.google.com",22,1
"SEN","SN","news.google.com",24,1
"SEN","SN","news.google.com",17,1
"SEN","SN","news.google.com",22,1
"SEN","SN","news.google.com",12,1
"SEN","SN","news.google.com",35,1
"SEN","SN","news.google.com",20,1
"SEN","SN","news.google.com",26,1
"SEN","SN","news.google.com",9,1
"SEN","SN","news.google.com",21,1
"SEN","SN","news.google.com",2,1
"SEN","SN","news.google.com",1,1
"SEN","SN","news.google.com",6,1
"SEN","SN","news.google.com",27,1
"SEN","SN","news.google.com",23,1
"SEN","SN","news.google.com",30,1
"SEN","SN","news.google.com",218,1
"SEN","SN","news.google.com",88,1
"SEN","SN","news.google.com",87,1
"SEN","SN","news.google.com",108,1
"SEN","SN","news.google.com",110,1
"SEN","SN","news.google.com",87,1
"SEN","SN","news.google.com",86,1
"SEN","SN","news.google.com",116,1
"SEN","SN","news.google.com",168,1
"SEN","SN","news.google.com",77,1
"SEN","SN","news.google.com",75,1
"SEN","SN","news.google.com",75,1
"SEN","SN","news.google.com",145,1
"SEN","SN","news.google.com",126,1
"SEN","SN","news.google.com",50,1
"SEN","SN","news.google.com",126,1
"SEN","SN","news.google.com",49,1
"SEN","SN","news.google.com",130,1
"SEN","SN","news.google.com",49,1
"SEN","SN","news.google.com",125,1
"SEN","SN","news.google.com",122,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",69,1
"SEN","SN","news.google.com",69,1
"SEN","SN","news.google.com",70,1
"SEN","SN","news.google.com",62,1
"SEN","SN","news.google.com",73,1
"SEN","SN","news.google.com",86,1
"SEN","SN","news.google.com",75,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",55,1
"SEN","SN","news.google.com",59,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",189,1
"SEN","SN","news.google.com",8,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",53,1
"SEN","SN","news.google.com",59,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",190,1
"SEN","SN","news.google.com",8,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",8,1
"SEN","SN","news.google.com",56,1
"SEN","SN","news.google.com",59,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",189,1
"SEN","SN","news.google.com",8,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",8,1
"SEN","SN","news.google.com",59,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",190,1
"SEN","SN","news.google.com",8,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",8,1
"SEN","SN","news.google.com",68,1
"SEN","SN","news.google.com",59,1
"SEN","SN","news.google.com",7,1
"SEN","SN","news.google.com",194,1
"SEN","SN","senego.com",150,1
"SEN","SN","senego.com",180,1
"SEN","SN","senego.com",100,1
"SEN","SN","senego.com",70,1
"SEN","SN","senego.com",69,1
"SEN","SN","senego.com",100,1
"SEN","SN","senego.com",99,1
"SEN","SN","senego.com",68,1
"SEN","SN","senego.com",150,1
"SEN","SN","senego.com",432,1
"SEN","SN","senego.com",69,1
"SEN","SN","senego.com",69,1
"SEN","SN","senego.com",197,1
"SEN","SN","www.aps.sn",77,1
"SEN","SN","www.aps.sn",195,1
"SEN","SN","www.aps.sn",180,1
"SEN","SN","www.aps.sn",77,1
"SEN","SN","www.aps.sn",87,1
"SEN","SN","www.aps.sn",96,1
"SEN","SN","www.aps.sn",77,1
"SEN","SN","www.aps.sn",81,1
"SEN","SN","www.aps.sn",98,1
"SEN","SN","www.aps.sn",77,1
"SEN","SN","www.aps.sn",80,1
"SEN","SN","www.aps.sn",130,1
"SEN","SN","www.aps.sn",77,1
"SEN","SN","www.aps.sn",80,1
"SEN","SN","www.aps.sn",267,1
"SEN","SN","www.arenebi.com",230,1
"SEN","SN","www.arenebi.com",340,1
"SEN","SN","www.arenebi.com",240,1
"SEN","SN","www.arenebi.com",323,1
"SEN","SN","www.arenebi.com",165,1
"SEN","SN","www.arenebi.com",187,1
"SEN","SN","www.arenebi.com",169,1
"SEN","SN","www.arenebi.com",162,1
"SEN","SN","www.arenebi.com",193,1
"SEN","SN","www.arenebi.com",169,1
"SEN","SN","www.arenebi.com",162,1
"SEN","SN","www.arenebi.com",218,1
"SEN","SN","www.au-senegal.com",172,1
"SEN","SN","www.au-senegal.com",217,1
"SEN","SN","www.au-senegal.com",168,1
"SEN","SN","www.au-senegal.com",85,1
"SEN","SN","www.au-senegal.com",80,1
"SEN","SN","www.au-senegal.com",94,1
"SEN","SN","www.au-senegal.com",81,1
"SEN","SN","www.au-senegal.com",79,1
"SEN","SN","www.au-senegal.com",93,1
"SEN","SN","www.au-senegal.com",255,1
"SEN","SN","www.au-senegal.com",80,1
"SEN","SN","www.au-senegal.com",94,1
"SEN","SN","www.au-senegal.com",81,1
"SEN","SN","www.au-senegal.com",186,1
"SEN","SN","www.au-senegal.com",1012,1
"SEN","SN","www.dakaractu.com",75,1
"SEN","SN","www.dakaractu.com",74,1
"SEN","SN","www.dakaractu.com",157,1
"SEN","SN","www.dakaractu.com",75,1
"SEN","SN","www.dakaractu.com",76,1
"SEN","SN","www.dakaractu.com",94,1
"SEN","SN","www.dakaractu.com",73,1
"SEN","SN","www.dakaractu.com",76,1
"SEN","SN","www.dakaractu.com",94,1
"SEN","SN","www.dakaractu.com",128,1
"SEN","SN","www.dakaractu.com",77,1
"SEN","SN","www.dakaractu.com",94,1
"SEN","SN","www.dakaractu.com",79,1
"SEN","SN","www.dakaractu.com",81,1
"SEN","SN","www.dakaractu.com",164,1
"SEN","SN","www.devoircitoyen.fr",159,1
"SEN","SN","www.devoircitoyen.fr",170,1
"SEN","SN","www.devoircitoyen.fr",243,1
"SEN","SN","www.devoircitoyen.fr",161,1
"SEN","SN","www.devoircitoyen.fr",247,1
"SEN","SN","www.devoircitoyen.fr",191,1
"SEN","SN","www.devoircitoyen.fr",161,1
"SEN","SN","www.devoircitoyen.fr",170,1
"SEN","SN","www.devoircitoyen.fr",194,1
"SEN","SN","www.devoircitoyen.fr",229,1
"SEN","SN","www.devoircitoyen.fr",171,1
"SEN","SN","www.devoircitoyen.fr",243,1
"SEN","SN","www.devoircitoyen.fr",160,1
"SEN","SN","www.devoircitoyen.fr",177,1
"SEN","SN","www.devoircitoyen.fr",273,1
"SEN","SN","www.homeviewsenegal.com",279,1
"SEN","SN","www.homeviewsenegal.com",170,1
"SEN","SN","www.homeviewsenegal.com",173,1
"SEN","SN","www.homeviewsenegal.com",178,1
"SEN","SN","www.homeviewsenegal.com",177,1
"SEN","SN","www.homeviewsenegal.com",173,1
"SEN","SN","www.homeviewsenegal.com",175,1
"SEN","SN","www.homeviewsenegal.com",171,1
"SEN","SN","www.homeviewsenegal.com",176,1
"SEN","SN","www.homeviewsenegal.com",175,1
"SEN","SN","www.homeviewsenegal.com",170,1
"SEN","SN","www.homeviewsenegal.com",175,1
"SEN","SN","www.homeviewsenegal.com",290,1
"SEN","SN","www.homeviewsenegal.com",171,1
"SEN","SN","www.homeviewsenegal.com",258,1
"SEN","SN","www.infosen.net",102,1
"SEN","SN","www.infosen.net",98,1
"SEN","SN","www.infosen.net",114,1
"SEN","SN","www.infosen.net",191,1
"SEN","SN","www.infosen.net",157,1
"SEN","SN","www.infosen.net",111,1
"SEN","SN","www.infosen.net",88,1
"SEN","SN","www.infosen.net",96,1
"SEN","SN","www.infosen.net",111,1
"SEN","SN","www.infosen.net",88,1
"SEN","SN","www.infosen.net",89,1
"SEN","SN","www.infosen.net",111,1
"SEN","SN","www.infosen.net",87,1
"SEN","SN","www.infosen.net",89,1
"SEN","SN","www.infosen.net",204,1
"SEN","SN","www.lequotidien.sn",253,1
"SEN","SN","www.lequotidien.sn",203,1
"SEN","SN","www.lequotidien.sn",210,1
"SEN","SN","www.lequotidien.sn",205,1
"SEN","SN","www.lequotidien.sn",203,1
"SEN","SN","www.lequotidien.sn",213,1
"SEN","SN","www.lequotidien.sn",205,1
"SEN","SN","www.lequotidien.sn",203,1
"SEN","SN","www.lequotidien.sn",209,1
"SEN","SN","www.lequotidien.sn",205,1
"SEN","SN","www.lequotidien.sn",207,1
"SEN","SN","www.lequotidien.sn",212,1
"SEN","SN","www.lequotidien.sn",378,1
"SEN","SN","www.lequotidien.sn",273,1
"SEN","SN","www.lequotidien.sn",220,1
"SEN","SN","www.leral.net",91,1
"SEN","SN","www.leral.net",77,1
"SEN","SN","www.leral.net",94,1
"SEN","SN","www.leral.net",75,1
"SEN","SN","www.leral.net",76,1
"SEN","SN","www.leral.net",95,1
"SEN","SN","www.leral.net",73,1
"SEN","SN","www.leral.net",77,1
"SEN","SN","www.leral.net",97,1
"SEN","SN","www.leral.net",77,1
"SEN","SN","www.leral.net",74,1
"SEN","SN","www.leral.net",94,1
"SEN","SN","www.leral.net",296,1
"SEN","SN","www.leral.net",241,1
"SEN","SN","www.leral.net",94,1
"SEN","SN","www.lesoleil.sn",304,1
"SEN","SN","www.lesoleil.sn",307,1
"SEN","SN","www.lesoleil.sn",105,1
"SEN","SN","www.lesoleil.sn",100,1
"SEN","SN","www.lesoleil.sn",101,1
"SEN","SN","www.lesoleil.sn",107,1
"SEN","SN","www.lesoleil.sn",95,1
"SEN","SN","www.lesoleil.sn",100,1
"SEN","SN","www.lesoleil.sn",107,1
"SEN","SN","www.lesoleil.sn",105,1
"SEN","SN","www.lesoleil.sn",100,1
"SEN","SN","www.lesoleil.sn",104,1
"SEN","SN","www.lesoleil.sn",107,1
"SEN","SN","www.lesoleil.sn",101,1
"SEN","SN","www.lesoleil.sn",589,1
"SEN","SN","www.leuksenegal.com",205,1
"SEN","SN","www.leuksenegal.com",236,1
"SEN","SN","www.leuksenegal.com",86,1
"SEN","SN","www.leuksenegal.com",75,1
"SEN","SN","www.leuksenegal.com",76,1
"SEN","SN","www.leuksenegal.com",86,1
"SEN","SN","www.leuksenegal.com",76,1
"SEN","SN","www.leuksenegal.com",75,1
"SEN","SN","www.leuksenegal.com",126,1
"SEN","SN","www.leuksenegal.com",76,1
"SEN","SN","www.leuksenegal.com",76,1
"SEN","SN","www.leuksenegal.com",87,1
"SEN","SN","www.leuksenegal.com",76,1
"SEN","SN","www.leuksenegal.com",75,1
"SEN","SN","www.leuksenegal.com",532,1
"SEN","SN","www.rewmi.com",77,1
"SEN","SN","www.rewmi.com",82,1
"SEN","SN","www.rewmi.com",97,1
"SEN","SN","www.rewmi.com",185,1
"SEN","SN","www.rewmi.com",353,1
"SEN","SN","www.rewmi.com",96,1
"SEN","SN","www.rewmi.com",77,1
"SEN","SN","www.rewmi.com",78,1
"SEN","SN","www.rewmi.com",96,1
"SEN","SN","www.rewmi.com",157,1
"SEN","SN","www.rewmi.com",80,1
"SEN","SN","www.rewmi.com",96,1
"SEN","SN","www.rewmi.com",77,1
"SEN","SN","www.rewmi.com",78,1
"SEN","SN","www.rewmi.com",96,1
"SEN","SN","www.rts.sn",234,1
"SEN","SN","www.rts.sn",147,1
"SEN","SN","www.rts.sn",96,1
"SEN","SN","www.rts.sn",225,1
"SEN","SN","www.rts.sn",80,1
"SEN","SN","www.rts.sn",95,1
"SEN","SN","www.rts.sn",79,1
"SEN","SN","www.rts.sn",135,1
"SEN","SN","www.rts.sn",166,1
"SEN","SN","www.rts.sn",79,1
"SEN","SN","www.rts.sn",81,1
"SEN","SN","www.rts.sn",95,1
"SEN","SN","www.rts.sn",120,1
"SEN","SN","www.rts.sn",89,1
"SEN","SN","www.rts.sn",96,1
"SEN","SN","www.sen24heures.com",77,1
"SEN","SN","www.sen24heures.com",78,1
"SEN","SN","www.sen24heures.com",110,1
"SEN","SN","www.sen24heures.com",77,1
"SEN","SN","www.sen24heures.com",78,1
"SEN","SN","www.sen24heures.com",97,1
"SEN","SN","www.sen24heures.com",77,1
"SEN","SN","www.sen24heures.com",79,1
"SEN","SN","www.sen24heures.com",130,1
"SEN","SN","www.sen24heures.com",77,1
"SEN","SN","www.sen24heures.com",78,1
"SEN","SN","www.sen24heures.com",96,1
"SEN","SN","www.sen24heures.com",205,1
"SEN","SN","www.sen24heures.com",155,1
"SEN","SN","www.sen24heures.com",96,1
"SEN","SN","www.sen360.com",81,1
"SEN","SN","www.sen360.com",80,1
"SEN","SN","www.sen360.com",94,1
"SEN","SN","www.sen360.com",243,1
"SEN","SN","www.sen360.com",272,1
"SEN","SN","www.sen360.com",94,1
"SEN","SN","www.sen360.com",81,1
"SEN","SN","www.sen360.com",80,1
"SEN","SN","www.sen360.com",94,1
"SEN","SN","www.sen360.com",212,1
"SEN","SN","www.sen360.com",261,1
"SEN","SN","www.sen360.com",214,1
"SEN","SN","www.sen360.com",137,1
"SEN","SN","www.sen360.com",80,1
"SEN","SN","www.sen360.com",94,1
"SEN","SN","www.senenews.com",93,1
"SEN","SN","www.senenews.com",86,1
"SEN","SN","www.senenews.com",106,1
"SEN","SN","www.senenews.com",93,1
"SEN","SN","www.senenews.com",84,1
"SEN","SN","www.senenews.com",105,1
"SEN","SN","www.senenews.com",93,1
"SEN","SN","www.senenews.com",114,1
"SEN","SN","www.senenews.com",105,1
"SEN","SN","www.senenews.com",237,1
"SEN","SN","www.senenews.com",277,1
"SEN","SN","www.senenews.com",179,1
"SEN","SN","www.senenews.com",200,1
"SEN","SN","www.senenews.com",96,1
"SEN","SN","www.senenews.com",106,1
"SEN","SN","www.senetoile.net",65,1
"SEN","SN","www.senetoile.net",70,1
"SEN","SN","www.senetoile.net",87,1
"SEN","SN","www.senetoile.net",68,1
"SEN","SN","www.senetoile.net",70,1
"SEN","SN","www.senetoile.net",87,1
"SEN","SN","www.senetoile.net",75,1
"SEN","SN","www.senetoile.net",66,1
"SEN","SN","www.senetoile.net",87,1
"SEN","SN","www.senetoile.net",224,1
"SEN","SN","www.senetoile.net",68,1
"SEN","SN","www.senetoile.net",192,1
"SEN","SN","www.senetoile.net",133,1
"SEN","SN","www.senetoile.net",66,1
"SEN","SN","www.senetoile.net",194,1
"SEN","SN","www.seneweb.com",77,1
"SEN","SN","www.seneweb.com",69,1
"SEN","SN","www.seneweb.com",99,1
"SEN","SN","www.seneweb.com",76,1
"SEN","SN","www.seneweb.com",69,1
"SEN","SN","www.seneweb.com",100,1
"SEN","SN","www.seneweb.com",68,1
"SEN","SN","www.seneweb.com",69,1
"SEN","SN","www.seneweb.com",99,1
"SEN","SN","www.seneweb.com",227,1
